,client_type,service_tier,reserved_gpu_type
2478,cloud_marketplace,standard,GPU_T1
2479,research_consortium,standard,GPU_T1
2480,enterprise_client,standard,GPU_T1
2481,internal_research,standard,GPU_T1
2482,research_consortium,standard,GPU_T1
2483,enterprise_client,standard,GPU_T1
2484,research_consortium,standard,GPU_T1
2485,cloud_marketplace,standard,GPU_T4
2486,managed_account,standard,GPU_T1
2487,managed_account,standard,GPU_T1
2488,high_priority_partner,standard,GPU_T1
2489,internal_research,standard,GPU_T1
2490,research_consortium,priority,GPU_T1
2491,research_consortium,standard,GPU_T1
2492,research_consortium,priority,GPU_T1
2493,managed_account,standard,GPU_T1
2494,managed_account,standard,GPU_T1
2495,cloud_marketplace,standard,GPU_T4
2496,managed_account,standard,GPU_T1
2497,managed_account,standard,GPU_T1
2498,cloud_marketplace,standard,GPU_T2
2499,research_consortium,standard,GPU_T1
2500,cloud_marketplace,standard,GPU_T1
2501,research_consortium,standard,GPU_T1
2502,enterprise_client,standard,GPU_T1
2503,cloud_marketplace,standard,GPU_T1
2504,cloud_marketplace,standard,GPU_T4
2505,research_consortium,standard,GPU_T1
2506,internal_research,standard,GPU_T1
2507,research_consortium,standard,GPU_T1
2508,managed_account,unknown,GPU_T1
2509,cloud_marketplace,standard,GPU_T1
2510,managed_account,enterprise,GPU_T1
2511,managed_account,unknown,GPU_T1
2512,research_consortium,standard,GPU_T1
2513,research_consortium,standard,GPU_T1
2514,cloud_marketplace,standard,GPU_T1
2515,internal_research,standard,GPU_T4
2516,managed_account,priority,GPU_T1
2517,cloud_marketplace,standard,GPU_T1
2518,internal_research,standard,GPU_T1
2519,managed_account,priority,GPU_T1
2520,research_consortium,standard,GPU_T1
2521,managed_account,unknown,GPU_T1
2522,research_consortium,standard,GPU_T1
2523,cloud_marketplace,standard,GPU_T1
2524,managed_account,unknown,GPU_T1
2525,research_consortium,standard,GPU_T4
2526,cloud_marketplace,standard,GPU_T1
2527,managed_account,standard,GPU_T1
2528,cloud_marketplace,standard,GPU_T1
2529,managed_account,unknown,GPU_T1
2530,cloud_marketplace,standard,GPU_T1
2531,research_consortium,priority,GPU_T1
2532,cloud_marketplace,priority,GPU_T1
2533,research_consortium,priority,GPU_T1
2534,research_consortium,standard,GPU_T1
2535,research_consortium,priority,GPU_T1
2536,research_consortium,standard,GPU_T1
2537,cloud_marketplace,standard,GPU_T1
2538,cloud_marketplace,standard,GPU_T1
2539,research_consortium,priority,GPU_T1
2540,managed_account,standard,GPU_T1
2541,managed_account,standard,GPU_T1
2542,cloud_marketplace,standard,GPU_T4
2543,research_consortium,priority,GPU_T1
2544,cloud_marketplace,standard,GPU_T1
2545,research_consortium,priority,GPU_T1
2546,research_consortium,priority,GPU_T1
2547,managed_account,standard,GPU_T2
2548,research_consortium,priority,GPU_T4
2549,cloud_marketplace,standard,GPU_T6
2550,cloud_marketplace,standard,GPU_T4
2551,research_consortium,standard,GPU_T1
2552,research_consortium,standard,GPU_T1
2553,cloud_marketplace,standard,GPU_T1
2554,cloud_marketplace,standard,GPU_T6
2555,cloud_marketplace,on_demand,GPU_T1
2556,cloud_marketplace,standard,GPU_T1
2557,managed_account,standard,GPU_T1
2558,research_consortium,standard,GPU_T1
2559,cloud_marketplace,standard,GPU_T6
2560,enterprise_client,standard,GPU_T1
2561,cloud_marketplace,priority,GPU_T1
2562,research_consortium,standard,GPU_T1
2563,managed_account,standard,GPU_T5
2564,cloud_marketplace,standard,GPU_T4
2565,research_consortium,priority,GPU_T1
2566,managed_account,standard,GPU_T1
2567,research_consortium,priority,GPU_T1
2568,research_consortium,priority,GPU_T1
2569,cloud_marketplace,on_demand,GPU_T1
2570,cloud_marketplace,on_demand,GPU_T1
2571,managed_account,standard,GPU_T1
2572,research_consortium,priority,GPU_T1
2573,internal_research,standard,GPU_T5
2574,research_consortium,standard,GPU_T1
2575,research_consortium,standard,GPU_T1
2576,research_consortium,standard,GPU_T1
2577,research_consortium,standard,GPU_T1
2578,research_consortium,standard,GPU_T1
2579,research_consortium,standard,GPU_T1
2580,research_consortium,standard,GPU_T1
2581,research_consortium,standard,GPU_T1
2582,research_consortium,standard,GPU_T1
2583,research_consortium,standard,GPU_T1
2584,research_consortium,standard,GPU_T1
2585,enterprise_client,standard,GPU_T1
2586,research_consortium,standard,GPU_T1
2587,cloud_marketplace,standard,GPU_T1
2588,research_consortium,standard,GPU_T1
2589,research_consortium,standard,GPU_T1
2590,research_consortium,standard,GPU_T1
2591,research_consortium,standard,GPU_T1
2592,cloud_marketplace,standard,GPU_T4
2593,cloud_marketplace,standard,GPU_T6
2594,research_consortium,standard,GPU_T1
2595,research_consortium,standard,GPU_T1
2596,cloud_marketplace,standard,GPU_T6
2597,enterprise_client,standard,GPU_T1
2598,internal_research,standard,GPU_T1
2599,cloud_marketplace,on_demand,GPU_T1
2600,managed_account,standard,GPU_T1
2601,managed_account,standard,GPU_T1
2602,cloud_marketplace,standard,GPU_T5
2603,managed_account,standard,GPU_T1
2604,enterprise_client,standard,GPU_T1
2605,managed_account,standard,GPU_T1
2606,cloud_marketplace,standard,GPU_T5
2607,cloud_marketplace,standard,GPU_T1
2608,cloud_marketplace,standard,GPU_T5
2609,cloud_marketplace,standard,GPU_T4
2610,cloud_marketplace,standard,GPU_T4
2611,cloud_marketplace,on_demand,GPU_T1
2612,cloud_marketplace,standard,GPU_T1
2613,cloud_marketplace,standard,GPU_T4
2614,internal_research,on_demand,GPU_T1
2615,cloud_marketplace,standard,GPU_T5
2616,managed_account,standard,GPU_T1
2617,cloud_marketplace,standard,GPU_T1
2618,cloud_marketplace,standard,GPU_T1
2619,managed_account,standard,GPU_T1
2620,cloud_marketplace,standard,GPU_T1
2621,cloud_marketplace,standard,GPU_T1
2622,cloud_marketplace,on_demand,GPU_T1
2623,managed_account,standard,GPU_T1
2624,managed_account,standard,GPU_T1
2625,research_consortium,unknown,GPU_T1
2626,research_consortium,unknown,GPU_T1
2627,research_consortium,unknown,GPU_T1
2628,cloud_marketplace,standard,GPU_T3
2629,cloud_marketplace,standard,GPU_T1
2630,cloud_marketplace,standard,GPU_T1
2631,cloud_marketplace,on_demand,GPU_T1
2632,research_consortium,standard,GPU_T1
2633,managed_account,standard,GPU_T1
2634,research_consortium,unknown,GPU_T1
2635,cloud_marketplace,on_demand,GPU_T1
2636,internal_research,standard,GPU_T4
2637,research_consortium,standard,GPU_T1
2638,cloud_marketplace,standard,GPU_T4
2639,cloud_marketplace,on_demand,GPU_T1
2640,cloud_marketplace,on_demand,GPU_T1
2641,managed_account,standard,GPU_T1
2642,managed_account,standard,GPU_T1
2643,cloud_marketplace,standard,GPU_T4
2644,cloud_marketplace,standard,GPU_T1
2645,cloud_marketplace,on_demand,GPU_T1
2646,research_consortium,unknown,GPU_T4
2647,internal_research,standard,GPU_T1
2648,managed_account,standard,GPU_T1
2649,cloud_marketplace,on_demand,GPU_T1
2650,cloud_marketplace,priority,GPU_T5
2651,cloud_marketplace,standard,GPU_T1
2652,cloud_marketplace,standard,GPU_T4
2653,cloud_marketplace,on_demand,GPU_T1
2654,cloud_marketplace,standard,GPU_T1
2655,cloud_marketplace,standard,GPU_T5
2656,research_consortium,standard,GPU_T1
2657,cloud_marketplace,on_demand,GPU_T1
2658,cloud_marketplace,on_demand,GPU_T1
2659,cloud_marketplace,standard,GPU_T1
2660,research_consortium,standard,GPU_T1
2661,cloud_marketplace,standard,GPU_T1
2662,cloud_marketplace,standard,GPU_T4
2663,cloud_marketplace,standard,GPU_T6
2664,cloud_marketplace,on_demand,GPU_T1
2665,cloud_marketplace,on_demand,GPU_T1
2666,research_consortium,standard,GPU_T1
2667,cloud_marketplace,on_demand,GPU_T1
2668,cloud_marketplace,standard,GPU_T1
2669,cloud_marketplace,standard,GPU_T1
2670,cloud_marketplace,on_demand,GPU_T1
2671,internal_research,on_demand,GPU_T1
2672,cloud_marketplace,standard,GPU_T1
2673,cloud_marketplace,standard,GPU_T1
2674,cloud_marketplace,standard,GPU_T5
2675,cloud_marketplace,standard,GPU_T1
2676,managed_account,standard,GPU_T4
2677,cloud_marketplace,priority,GPU_T8
2678,internal_research,standard,GPU_T1
2679,managed_account,standard,GPU_T1
2680,cloud_marketplace,standard,GPU_T1
2681,cloud_marketplace,priority,GPU_T4
2682,managed_account,standard,GPU_T1
2683,enterprise_client,standard,GPU_T1
2684,internal_research,standard,GPU_T4
2685,cloud_marketplace,on_demand,GPU_T1
2686,cloud_marketplace,standard,GPU_T1
2687,cloud_marketplace,on_demand,GPU_T1
2688,cloud_marketplace,standard,GPU_T5
2689,cloud_marketplace,priority,GPU_T5
2690,cloud_marketplace,standard,GPU_T1
2691,research_consortium,standard,GPU_T1
2692,cloud_marketplace,on_demand,GPU_T1
2693,cloud_marketplace,standard,GPU_T1
2694,internal_research,standard,GPU_T1
2695,research_consortium,standard,GPU_T1
2696,research_consortium,standard,GPU_T1
2697,cloud_marketplace,standard,GPU_T4
2698,cloud_marketplace,on_demand,GPU_T1
2699,research_consortium,standard,GPU_T1
2700,research_consortium,standard,GPU_T1
2701,cloud_marketplace,standard,GPU_T1
2702,cloud_marketplace,on_demand,GPU_T1
2703,cloud_marketplace,on_demand,GPU_T1
2704,enterprise_client,standard,GPU_T1
2705,research_consortium,standard,GPU_T1
2706,managed_account,standard,GPU_T4
2707,research_consortium,unknown,GPU_T1
2708,cloud_marketplace,on_demand,GPU_T1
2709,cloud_marketplace,priority,GPU_T5
2710,research_consortium,standard,GPU_T4
2711,research_consortium,standard,GPU_T4
2712,managed_account,priority,GPU_T1
2713,cloud_marketplace,standard,GPU_T4
2714,cloud_marketplace,standard,GPU_T1
2715,internal_research,standard,GPU_T5
2716,cloud_marketplace,standard,GPU_T1
2717,research_consortium,standard,GPU_T1
2718,cloud_marketplace,standard,GPU_T4
2719,research_consortium,standard,GPU_T1
2720,research_consortium,standard,GPU_T1
2721,cloud_marketplace,standard,GPU_T1
2722,managed_account,priority,GPU_T1
2723,managed_account,standard,GPU_T1
2724,managed_account,standard,GPU_T1
2725,managed_account,standard,GPU_T1
2726,cloud_marketplace,standard,GPU_T1
2727,cloud_marketplace,priority,GPU_T4
2728,research_consortium,standard,GPU_T1
2729,research_consortium,standard,GPU_T1
2730,cloud_marketplace,on_demand,GPU_T1
2731,managed_account,standard,GPU_T4
2732,cloud_marketplace,standard,GPU_T5
2733,cloud_marketplace,standard,GPU_T4
2734,cloud_marketplace,on_demand,GPU_T1
2735,managed_account,standard,GPU_T4
2736,cloud_marketplace,standard,GPU_T1
2737,cloud_marketplace,standard,GPU_T4
2738,cloud_marketplace,standard,GPU_T4
2739,managed_account,standard,GPU_T1
2740,cloud_marketplace,standard,GPU_T4
2741,cloud_marketplace,standard,GPU_T1
2742,cloud_marketplace,standard,GPU_T1
2743,cloud_marketplace,priority,GPU_T4
2744,internal_research,standard,GPU_T1
2745,cloud_marketplace,standard,GPU_T4
2746,cloud_marketplace,standard,GPU_T6
2747,cloud_marketplace,standard,GPU_T1
2748,managed_account,standard,GPU_T1
2749,research_consortium,standard,GPU_T1
2750,cloud_marketplace,on_demand,GPU_T1
2751,cloud_marketplace,standard,GPU_T6
2752,cloud_marketplace,on_demand,GPU_T1
2753,cloud_marketplace,standard,GPU_T1
2754,cloud_marketplace,standard,GPU_T1
2755,research_consortium,standard,GPU_T1
2756,managed_account,standard,GPU_T1
2757,cloud_marketplace,on_demand,GPU_T1
2758,internal_research,standard,GPU_T5
2759,cloud_marketplace,on_demand,GPU_T1
2760,managed_account,standard,GPU_T1
2761,managed_account,standard,GPU_T1
2762,cloud_marketplace,standard,GPU_T7
2763,cloud_marketplace,standard,GPU_T5
2764,cloud_marketplace,standard,GPU_T1
2765,managed_account,standard,GPU_T1
2766,managed_account,standard,GPU_T1
2767,managed_account,standard,GPU_T1
2768,cloud_marketplace,standard,GPU_T4
2769,cloud_marketplace,on_demand,GPU_T1
2770,cloud_marketplace,standard,GPU_T4
2771,cloud_marketplace,standard,GPU_T4
2772,cloud_marketplace,standard,GPU_T7
2773,managed_account,standard,GPU_T1
2774,managed_account,standard,GPU_T1
2775,cloud_marketplace,standard,GPU_T4
2776,cloud_marketplace,standard,GPU_T6
2777,managed_account,standard,GPU_T1
2778,cloud_marketplace,standard,GPU_T1
2779,research_consortium,enterprise,GPU_T1
2780,cloud_marketplace,standard,GPU_T4
2781,managed_account,standard,GPU_T1
2782,internal_research,priority,GPU_T1
2783,cloud_marketplace,standard,GPU_T6
2784,enterprise_client,standard,GPU_T1
2785,internal_research,standard,GPU_T1
2786,cloud_marketplace,standard,GPU_T1
2787,cloud_marketplace,standard,GPU_T1
2788,managed_account,standard,GPU_T1
2789,internal_research,standard,GPU_T1
2790,cloud_marketplace,on_demand,GPU_T1
2791,cloud_marketplace,on_demand,GPU_T1
2792,research_consortium,standard,GPU_T5
2793,research_consortium,priority,GPU_T1
2794,research_consortium,standard,GPU_T1
2795,cloud_marketplace,standard,GPU_T1
2796,research_consortium,standard,GPU_T1
2797,cloud_marketplace,standard,GPU_T1
2798,research_consortium,standard,GPU_T1
2799,managed_account,priority,GPU_T5
2800,cloud_marketplace,standard,GPU_T4
2801,internal_research,standard,GPU_T1
2802,cloud_marketplace,standard,GPU_T1
2803,cloud_marketplace,standard,GPU_T4
2804,research_consortium,priority,GPU_T1
2805,cloud_marketplace,standard,GPU_T1
2806,research_consortium,unknown,GPU_T1
2807,cloud_marketplace,on_demand,GPU_T1
2808,cloud_marketplace,on_demand,GPU_T1
2809,internal_research,standard,GPU_T4
2810,cloud_marketplace,standard,GPU_T1
2811,internal_research,standard,GPU_T4
2812,cloud_marketplace,standard,GPU_T1
2813,internal_research,standard,GPU_T1
2814,managed_account,standard,GPU_T1
2815,managed_account,standard,GPU_T1
2816,cloud_marketplace,standard,GPU_T6
2817,managed_account,standard,GPU_T1
2818,research_consortium,standard,GPU_T1
2819,cloud_marketplace,standard,GPU_T4
2820,managed_account,standard,GPU_T1
2821,managed_account,standard,GPU_T1
2822,research_consortium,standard,GPU_T1
2823,cloud_marketplace,on_demand,GPU_T1
2824,managed_account,standard,GPU_T1
2825,managed_account,standard,GPU_T1
2826,managed_account,standard,GPU_T1
2827,managed_account,standard,GPU_T1
2828,managed_account,standard,GPU_T1
2829,research_consortium,standard,GPU_T1
2830,managed_account,standard,GPU_T4
2831,research_consortium,standard,GPU_T1
2832,managed_account,standard,GPU_T1
2833,cloud_marketplace,standard,GPU_T7
2834,cloud_marketplace,standard,GPU_T1
2835,managed_account,standard,GPU_T1
2836,managed_account,standard,GPU_T1
2837,research_consortium,standard,GPU_T1
2838,managed_account,priority,GPU_T5
2839,cloud_marketplace,standard,GPU_T4
2840,cloud_marketplace,standard,GPU_T1
2841,managed_account,standard,GPU_T1
2842,cloud_marketplace,standard,GPU_T1
2843,internal_research,standard,GPU_T1
2844,research_consortium,standard,GPU_T1
2845,cloud_marketplace,standard,GPU_T4
2846,cloud_marketplace,standard,GPU_T5
2847,cloud_marketplace,standard,GPU_T4
2848,research_consortium,standard,GPU_T1
2849,cloud_marketplace,standard,GPU_T4
2850,cloud_marketplace,standard,GPU_T4
2851,research_consortium,standard,GPU_T1
2852,cloud_marketplace,standard,GPU_T1
2853,research_consortium,standard,GPU_T1
2854,enterprise_client,standard,GPU_T5
2855,research_consortium,standard,GPU_T1
2856,cloud_marketplace,on_demand,GPU_T1
2857,cloud_marketplace,standard,GPU_T1
2858,cloud_marketplace,enterprise,GPU_T7
2859,research_consortium,priority,GPU_T1
2860,managed_account,priority,GPU_T1
2861,cloud_marketplace,standard,GPU_T1
2862,cloud_marketplace,on_demand,GPU_T1
2863,managed_account,standard,GPU_T4
2864,cloud_marketplace,standard,GPU_T4
2865,research_consortium,priority,GPU_T1
2866,research_consortium,priority,GPU_T4
2867,cloud_marketplace,standard,GPU_T1
2868,cloud_marketplace,priority,GPU_T5
2869,research_consortium,priority,GPU_T1
2870,research_consortium,priority,GPU_T1
2871,internal_research,priority,GPU_T7
2872,research_consortium,priority,GPU_T1
2873,cloud_marketplace,on_demand,GPU_T1
2874,cloud_marketplace,on_demand,GPU_T1
2875,cloud_marketplace,on_demand,GPU_T1
2876,cloud_marketplace,priority,GPU_T1
2877,internal_research,standard,GPU_T4
2878,research_consortium,priority,GPU_T1
2879,cloud_marketplace,standard,GPU_T1
2880,cloud_marketplace,standard,GPU_T4
2881,managed_account,priority,GPU_T1
2882,managed_account,standard,GPU_T5
2883,research_consortium,priority,GPU_T1
2884,managed_account,standard,GPU_T1
2885,cloud_marketplace,standard,GPU_T7
2886,managed_account,standard,GPU_T1
2887,cloud_marketplace,standard,GPU_T4
2888,managed_account,standard,GPU_T1
2889,cloud_marketplace,standard,GPU_T1
2890,cloud_marketplace,standard,GPU_T1
2891,cloud_marketplace,standard,GPU_T4
2892,managed_account,standard,GPU_T1
2893,cloud_marketplace,on_demand,GPU_T1
2894,research_consortium,standard,GPU_T1
2895,research_consortium,standard,GPU_T1
2896,managed_account,standard,GPU_T1
2897,cloud_marketplace,standard,GPU_T1
2898,cloud_marketplace,on_demand,GPU_T1
2899,cloud_marketplace,standard,GPU_T7
2900,internal_research,standard,GPU_T1
2901,research_consortium,standard,GPU_T1
2902,managed_account,standard,GPU_T1
2903,research_consortium,standard,GPU_T1
2904,research_consortium,priority,GPU_T1
2905,managed_account,standard,GPU_T1
2906,managed_account,standard,GPU_T1
2907,research_consortium,priority,GPU_T1
2908,enterprise_client,standard,GPU_T1
2909,research_consortium,priority,GPU_T1
2910,internal_research,standard,GPU_T4
2911,managed_account,standard,GPU_T4
2912,cloud_marketplace,standard,GPU_T1
2913,research_consortium,priority,GPU_T1
2914,research_consortium,priority,GPU_T1
2915,cloud_marketplace,standard,GPU_T7
2916,enterprise_client,standard,GPU_T1
2917,cloud_marketplace,standard,GPU_T1
2918,cloud_marketplace,standard,GPU_T1
2919,managed_account,standard,GPU_T1
2920,managed_account,standard,GPU_T1
2921,cloud_marketplace,standard,GPU_T1
2922,cloud_marketplace,standard,GPU_T4
2923,cloud_marketplace,standard,GPU_T5
2924,cloud_marketplace,standard,GPU_T1
2925,managed_account,standard,GPU_T1
2926,cloud_marketplace,standard,GPU_T1
2927,managed_account,standard,GPU_T1
2928,managed_account,standard,GPU_T1
2929,managed_account,standard,GPU_T1
2930,internal_research,standard,GPU_T4
2931,cloud_marketplace,standard,GPU_T5
2932,managed_account,standard,GPU_T1
2933,cloud_marketplace,standard,GPU_T4
2934,managed_account,standard,GPU_T1
2935,research_consortium,standard,GPU_T1
2936,managed_account,standard,GPU_T4
2937,managed_account,standard,GPU_T1
2938,internal_research,standard,GPU_T4
2939,research_consortium,standard,GPU_T1
2940,research_consortium,standard,GPU_T1
2941,research_consortium,standard,GPU_T1
2942,managed_account,standard,GPU_T1
2943,research_consortium,standard,GPU_T1
2944,managed_account,standard,GPU_T1
2945,managed_account,standard,GPU_T1
2946,managed_account,standard,GPU_T1
2947,managed_account,standard,GPU_T1
2948,cloud_marketplace,standard,GPU_T1
